Country,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Paraguay,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.95751679975355,40.232856165611054,45.68260218425983,49.78281877540796,52.3444044337146,59.97159555941742,67.82587606366046,73.5481070027133,81.26760637811726,85.38936351093498,93.17358604660245,95.36362702030678,121.44767321777586,115.37292498594802,93.67070225132613,121.46339932614265,125.0001979409914,135.63912173569676,153.57823537814824,109.5040352009015,125.74169431421397,164.40035922732628,246.57651256409844,231.16317299502452,239.69121429055136,267.3580242095411,271.3201138492002,220.6093263371963,274.6233369738554,229.44551250261904,222.5814866953228,339.94340500063055,286.66217324814284,262.6275826930607,242.6339253952717,283.16882705558277,263.80045165393335,217.17891720809013,202.06076835101769,181.2236225772707,175.81350509233096,159.85142025345513,154.16328658627222,137.82067734428767,163.39700930019617,145.0845435055162,166.10601194196565,170.45188579568878,170.3911956623019,189.3796112686168,209.5802037453448,238.77858948440667,273.676765158404,301.0403401403145,317.66885852383547,348.62976500269,323.9869168847553,314.31590585261625,342.5071583806643,346.6577887137863,364.34219998371367,350.9521866874663
Peru,781.1545772734161,848.3006280916595,978.0414753683992,931.9594671539537,962.5210060466125,983.4914036694528,1098.4908723367075,1243.119646138982,1208.665415711215,1216.5558979778539,1189.8394808653597,1243.435539888081,1480.6109987635405,1462.3437827173404,2021.5149147583274,2278.5938418500823,2157.739223795879,2166.2453315104435,3743.4798463413113,1865.6572053390646,2000.711863473996,3222.061876310328,3421.1430107627057,3567.537235211933,4293.711862499009,4585.025612965173,6048.208807912918,6851.860942366499,9937.771101214146,7534.620866596835,5085.023176153496,7482.795311093652,6538.0882864830555,8377.523258396677,6769.497576229387,4926.5306653418675,5926.878076201206,5506.47735239362,6000.054049538211,3030.0465521599185,2098.973788460003,1757.387893294285,1273.3068449469274,1534.2575235760637,1742.7080203752337,1806.0372680595929,2122.258717678392,2046.6973137944824,1728.114984590471,1716.5648738531017,1664.7058529550804,1521.214082150661,1486.144137515311,1381.0729881926695,1418.1210123440699,1388.713178783776,1721.8075466696232,1799.525353121957,1743.639131715385,1738.7125868696623,2138.4005206343954,2328.9845719327445,2374.0684951586186,2661.7388184670954,3067.447032322355,3038.84722349254,3388.5383312411413,2655.1440131829345,2625.9319399922038,2591.6800617147446,2678.640281775128,2653.592900085886,2522.245465742446
Uruguay,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,461.11355967712626,826.5353011226637,996.6781698512802,933.4812370208866,779.1123994317804,835.0055456222892,867.2727438972728,1016.4125301106008,1229.306006759173,1622.369174125106,1477.3351733458878,1126.1884398592456,952.5292560327667,918.826081811928,928.0704384476852,780.7498430952296,888.3969738537105,977.2646575576422,954.4643613662593,667.018008066881,810.8981464241988,782.6819235067009,744.1660524155205,765.8374963554819,823.3101540955597,813.2053312707836,811.1582846330076,832.8109809266318,821.1871283201294,814.840955394496,751.0724191019245,653.6478040403814,631.4176258575067,639.5613840484475,668.5541081473627,638.5822118770354,720.952796453401,737.3780626506766,804.3811986479282,782.1069591664537,852.9075967184302,895.3467235315921,923.8839544374661,937.0688695023889,960.0626970430051,1014.1761002623477,1102.4109240945181,1064.3625545500015,1091.5353596140098,1200.1618398948428
Venezuela,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.040202446516843106,0.048587662923015994,0.06773781961207427,0.07114728290326659,0.06062249438492709,0.06086429622291556,0.030631172011148667,0.05395310293916256,0.0641952894870802,0.06670181954139519,0.07519989357743469,0.07758804635680004,0.08791180208456624,0.08752388561456666,0.08259111340677801,0.08336187714824833,0.10429376512098876,0.11386628780145173,0.11375329874438611,0.15032225270598235,0.16109407334194753,0.12476158565998545,0.14613907956482627,0.1508322819477403,0.15008667605238207,0.1337263498967088,0.11599227275020967,0.15928614850609404,0.19741873329280218,0.1901815542597681,0.11293228297074037,0.1336508526930063,0.14268004104193388,0.1577931523394708,0.22270944761201858,0.1321039352296273,0.15900273991210273,0.14698187556407025,0.18340562798144316,0.13452892634306382,0.12920818642513138,0.09331250993759728,0.15303520526812817,0.11892185811609063,0.10331070520669923,0.12674883266421894,0.12812252130729715,0.0941017562704737,0.09161944213338512,0.12988602987267242,0.22770906774670274,0.2803452049591459,0.2831109674187187,0.28247999893857273,0.1592527983577601,0.14704389590488184,0.17364604390174354,0.2050603713026312,0.24416791908998361,0.14578381305575427,0.11085935972386453,0.05938273844007653,0.454327520837768,0.5453616351507974,0.4211656851600854,-1.0,-1.0
Australia,-1.0,2787.8029133459668,4004.2473174043926,5114.077462401539,5147.535441431682,4616.80181773094,4688.567115737347,4543.8816497416,4361.631534835435,4321.55373896228,4346.153258447692,4275.882722438584,4272.709397519027,4452.766040679006,5006.995591587602,5797.518832748845,6695.699182773692,8148.574897921125,9585.890139682446,10302.969093155592,9959.818293046179,9311.88697123378,9048.926333071257,9052.977798741571,8672.015351671924,8552.19870144746,8690.77753737421,8823.878135490502,8870.305287549432,8968.063379481253,9268.23016679498,9746.33486419662,10406.405757145965,10940.556118642697,11317.638660662788,12201.763185845139,12793.997828749092,12867.479864936104,12430.328274347648,11989.254112286839,11888.249422222627,11946.838159749874,12150.622193108902,12505.056583595291,12978.989166703539,13124.148300043676,12712.67033723332,12556.97203015836,12782.193084640097,13407.932802907875,14063.859410726209,14025.479721732174,14580.742667224646,15207.686428052984,15490.883224287138,16129.559957888447,16692.856640747246,17584.846978180267,18665.23762959619,19345.827012045003,20803.187422781313,21045.17403799812,20753.619280041934,20026.33365879984,19852.389359346485,21546.30200196955,23750.69602118611,26008.069440355444,25961.552186639226,25341.692204520725,26028.70430940375,27300.894700619407,28398.156834073146
Fiji,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.1438295604819047,2.470694686252202,2.8926625097156697,3.3509579573535997,3.434249449406985,4.418016370721296,6.05841396333809,7.9461560026399765,10.07156108548058,17.36856699510615,21.025540769184385,19.46589903033426,20.04789194976083,26.871303310569534,27.768186498355288,28.999676614068733,26.571564639044883,26.699700861905352,47.78550549082819,48.270203236988145,55.5682345832328,53.849329404941486,53.58241797589412,48.92403902516548,50.04878264572287,49.532810056539425,48.00088696267849,44.002939332206125,41.27637823919301,39.220887788245705,40.176967279639896,57.79246084884933,60.70674109859256,54.52128663789867,54.73746672885754,61.06282886614622,53.62025311747133,67.17259758575497,83.33553551664457,54.28147965780759,61.816635099115935,57.47753898254379,60.39306113842111,56.78684017251358,55.69973008549947,73.09771287509595,45.667316707473375,56.066318276213686,73.97841662312786,77.55771114638046,76.36782281087315,72.18423277982781,65.68553402042343
New Zealand,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1086.2940076404268,1047.6491472835928,1035.0573213935456,1063.9032655175895,1090.8867379649885,1024.9755651369576,999.5094813847594,1018.6555746581203,1214.782763002576,1208.9689932190267,1373.0937721923951,1332.2930877108638,1408.523160188203,1462.3267094266355,1596.5898296546925,1501.6813185191884,1523.3974828249418,1480.950086150617,1529.1907310849858,1557.7136825679884,1496.887043843653,1515.6416562297406,1602.5347176715063,1607.771000126714,2232.248469757012,2119.740247190322,1944.5193602694244,1896.688828845344,1966.7407584577202,1950.5891635451178,2127.531942927849,2180.863029079059,1918.690746648047,1983.596205439697,2065.758989483896,1946.9966673360059,1821.7456306435652,1780.3071877535767,1803.2564781181861,1837.9381388315653,1852.922582274276,1815.4283184184546,1817.8401339406869,1842.53052302237,1850.4136830416173,1808.316831504113,1739.793052076909,1781.8287064857484,1731.263799979455,1710.5220613112126,1892.6359931003853,1909.8812408299393,1861.8054482503594,2004.321178125285,2020.5240269444762,1908.5482929559753,1854.641216304507,1845.6106183745524,1920.6150068362201,1947.1087218372522,2088.206207298058,2228.4978179255154,2459.592153927617,2930.778694747963,3034.5879299156395,3021.056349016183
Papua New Guinea,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.16532479430072,88.6070493230067,85.74078986283669,89.36045237074882,93.26855541323482,100.95137783130795,92.38558223357082,-1.0,-1.0,-1.0,97.04051096740106,97.60229428718169,99.90214676840854,98.83045676848666,107.41198545231362,144.53985884144254,103.19930780088707,111.57402429114852,126.22789229434203,154.00282736562542,112.58135678310208,145.11800295414136,153.73495540652706,121.99038786462243,94.4255106117843,83.27113827591118,69.66844246569987,48.32188409512795,43.714043513003396,48.94754713158455,57.74602978176697,57.12629782419663,68.9144110692308,56.71789868447263,71.62961540577335,59.36799664470826,68.66353685296092,99.47445372703515,96.99368030902409,108.0838079750473,101.89601427344346,85.60274440113871,84.37985698157429,82.0785681065729,91.85332966312711,85.88709677419354,86.08100485930015
Afghanistan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.52990527088174,-1.0,-1.0,77.14732477235485,74.98594636499726,78.71624724350133,100.39441515730176,105.91135371714955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,194.55483764959274,175.1995326434595,177.11853483839155,272.65082786505366,237.61242642107152,267.3979618333859,285.9422578314135,281.25167580328093,210.77139774067848,194.3147572402404,237.00837905970002,189.5392151289062,187.7659957328221,184.62239811550506,201.63893205069675,242.32671473217567,279.57695492519326,284.5522995176851
Bangladesh,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,205.2810956559969,232.2367173559902,238.47329194379662,422.06336622773784,508.93591689358277,453.9894038721469,431.094358828477,453.4597835134943,479.6054549409261,554.2265088455157,706.8527062849163,695.0342183274616,639.5984652434893,697.4036299441087,748.6700382731708,822.9250359687328,900.3811344701551,894.9893335733836,911.6137071396067,1049.0755933115593,1139.2678198766341,1277.6551641039634,1314.331622313169,1372.6551456599452,1460.9580671074627,1481.7983550114047,1536.041331660739,1603.759092602256,1602.4903658438366,1554.6834026489078,1559.5015604654473,1589.0575332487856,1610.8739173772626,1733.8653671774741,1824.6840527527668,1802.7922222310033,2103.2850997961796,2532.7154394461804,2684.226864691668,2823.761678766231,2813.968476680822,3007.7259088568812,3397.758768749331,3734.2964128292083,3638.4927043776374,4006.066846226616,4574.093808499564,4558.171467634719,4637.857194915843
India,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2912.116577611463,3482.6796740537407,3488.5922036758448,3220.8642432017764,3251.8259887908944,3508.131961491477,4821.8855494181125,7893.563883082474,7705.232209737519,7531.676700731006,7092.140741894381,6626.320404885653,6862.205873519386,7272.580876166472,7499.074205832709,8941.327894660571,9427.082067660109,8326.52268681717,7754.179334731249,8702.916197436498,9992.644139800515,9494.01813868576,9927.916757256231,10698.148519261884,10978.790438746386,11591.283824838443,12576.718230718378,13015.133970138022,13767.952174956868,15443.941893936133,18256.533605922254,19665.874579890038,20136.464713368703,21218.68992651974,20900.846145654563,19515.439516903407,18651.08581304771,21065.621378749805,21159.629891294928,21793.863582226306,22189.000642725292,24562.504801247604,25626.77631653307,29782.0671236192,30731.485410497116,31801.823953216284,31703.389516260377,32411.245766736367,37648.62558340726,40066.54494635611,40391.18153624936,40879.11170606806,46367.13593493201,54590.098606482155,54809.62006056463,55340.477093354355,55143.52424151542,54737.33846640005,57573.032827951,57590.021502727126,63467.811001550384,67938.74472057924,70901.53974237553,75248.68970789207,72937.06404779929,73574.66029322926
Nepal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.22159699815097,23.444506315854614,23.87803981981926,24.3738039857835,24.22859984055275,29.248438662932507,38.68328219109514,39.14690597335292,39.77012640217721,44.276875577249605,44.81888979729113,45.32762251646694,50.57195088840031,56.38579725137849,62.31696499424092,66.82509929417438,66.45294981029113,67.37930745833313,69.60903403602961,75.79025406223069,78.96289105260932,80.97176358216413,84.1201227583332,87.69639145979058,87.16463197418835,86.19104461692663,85.74113964064128,90.83714017429708,92.1825433516893,99.67368330601873,109.59635579363693,141.74824437149718,188.6982068929236,210.35339630448001,251.2013001252331,277.7587292442041,261.37912552797997,251.59631760674196,265.25716425178865,297.5181099090943,312.1256529661105,322.66763285072284,306.10559772860677,335.48520598522174,379.1778779693414,364.1408920036983,386.8605144588401,445.12088979830213,436.73396595030226,422.8687391876232,435.4620884083293,418.1964239920483
Pakistan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,560.5940424411478,465.2636272208972,483.00771473227144,569.3720862249215,593.2958601213544,587.2422052017722,562.8558604097973,608.2761227429128,685.4640332398691,1106.9408504572825,1290.7181468003769,1051.4429696648767,1080.991406368642,1175.5685534298996,1282.4889092970311,1425.3455287500808,1597.770422845141,1492.7655470255545,1488.9983625134585,1558.9908664805803,1571.850518045753,1564.9649358777178,1665.3483413250335,1761.7141182617127,1903.3916517480718,2067.985419052438,2491.9685168891833,2780.5422675288655,2988.242626486739,3253.301308746732,3497.442812295455,3824.6137502341858,3958.3468103152964,3970.0544426091205,4190.023971228241,4485.405228663689,4769.224284727271,4744.85221852055,4608.52908524141,4688.201336067064,4686.970348612617,4487.714795945446,4487.676862060303,4532.051623456096,4541.756934254526,4858.631438122661,5225.024401930298,5583.480379506766,5812.954477725972,6050.14446717174,6150.262100940117,6193.049300101361,5838.780306290032,6017.147899807811,6291.986155269999,6632.7014350247055,7034.076591056841,7265.702796666132,7633.42756023265,8292.523202427326,8570.430900437213,9492.123693328249,10716.957278075895,10579.027004988935,10394.502554724231,10324.499950797492
Sri Lanka,-1.0,-1.0,7.280046447116121,9.500871522707317,12.920891067513917,20.57330035373304,18.8609173396411,22.552366628418113,30.832066560305066,43.45611856536372,47.11565217165253,47.46581180690457,48.14662700260899,44.007890025241444,37.784717072308254,36.669918665378084,37.994068221083026,40.17884832483249,41.26303551759468,43.45706410677478,44.8464463906412,56.18991773475725,83.65890363698898,-1.0,60.343359657095576,63.07792281916586,66.84866094913538,61.50446375581756,76.0339172739169,93.2282997711682,107.42864045967988,99.2472693690039,87.98760528691867,80.55200513315724,141.36627247113717,158.97751464663415,566.9237059424572,495.1211336393612,633.9531143766729,438.5400838293184,338.3257724406339,460.5402557401919,628.7563676923121,704.4903422549054,754.655397569782,876.5678840750963,1475.3929187825524,1378.5924753151444,1223.3046943454476,1282.5793078953964,1155.17684017948,1545.3165525318695,1290.0902540881693,1067.3588703578357,959.8831182420591,1069.512447785195,989.677401534572,1142.7605584578514,1399.5589189471284,1602.276992658002,1654.9381221056476,1542.4267574552682,1616.2591371456056,1460.2385439333857,1499.5390998653359,1758.320356394961,1895.091345934074,1653.6490257590303,1721.9004299311712,1578.5135127560923,1596.1852466337045,1529.361954587131,1600.2108196405723
China,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20067.666990244623,21815.415506110476,23187.783936249078,28199.30605748966,25931.740111556064,24951.45760405507,25915.962380428173,27455.73019862479,29290.22055123763,31981.2978954177,38987.84843191927,42200.00836468519,50037.844678569716,57470.70388356243,62197.20470604855,68508.5094398866,75231.20949723941,86596.0195431108,95191.61368664159,104150.06608681496,126379.79875169549,132604.3786490675,142352.9331327861,156979.03490682054,169742.4532512508,183291.4264814408,197680.5110322049,209060.06827699105,221917.58457364925,234916.6821551054,246361.19295738207,257973.42983356517,270016.55336553784
Japan,-1.0,-1.0,-1.0,8236.358619400376,8555.67657280944,9638.836088143767,10013.119978653622,9358.85361641205,8956.498845773589,9148.85076612641,9135.694047979416,9149.34061285777,8893.437268990217,9104.630346580407,9897.110958605897,10865.87119068465,11660.691704159392,12597.18609841892,13500.313731139515,14405.056298104633,15646.793681080344,17142.631479556032,18902.94674172151,21101.697858913387,22268.214405540497,22818.38082941828,23741.237780658852,23950.102477422857,24654.092068777496,26068.376227869903,27740.453311041398,28184.56323931581,29195.011261140316,30156.682733764912,31648.349651995904,33094.752933411866,34870.479134366535,36405.088245171195,37912.86264504322,39825.84650567873,41549.64115636941,43583.89954702074,44684.91361988219,45356.36313847959,45173.3132455835,45157.908092458325,45905.756583158975,46740.85289770548,47136.87465738032,47190.4917792534,46944.72945858288,47190.90082316406,48017.022210111565,48256.18308882365,48317.27263129261,48124.227191223355,48037.20616175439,47425.0718733896,46808.63540448149,46358.14765300734,47226.56934799466,47391.744584117834,48029.99980232506,47451.454015540796,47249.856582813576,47754.44724541142,48596.20497815202,48302.32590123094,47990.90652788194,50411.29435869433,52041.92059563415,51970.83095253707,55773.51682959124
"Korea, North",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
"Korea, South",-1.0,-1.0,-1.0,-1.0,187.6408983176467,470.70253444357127,521.7544313234557,747.8430461701427,642.8390536809106,758.862435074869,805.1455962508239,780.819775043376,814.110514057525,944.5345401903771,780.8063982449712,738.4186799435648,775.8075434758966,1401.0383469773024,1557.6228543224559,1835.173142746384,2115.777887348157,2187.3087810453258,2570.839455414194,3007.239362211753,3025.0592692585396,3869.2446945589672,4465.907392786666,6419.2899854227135,7630.198019969648,9503.884594631865,8926.108904896382,9778.559876502055,10131.704108974358,10562.041119519596,10994.298533897338,11272.49519046424,12186.456927647467,13102.429479138953,13459.611727752917,14298.685010159305,15206.587735858746,15763.09887827052,16193.343325376503,17189.18746954117,17981.392535086066,18501.568391504334,20225.475011115203,20509.859928135946,21014.564728414756,20280.78783155388,19736.74811543917,20951.048270036932,21550.296188385673,22144.16926815533,22897.02082693653,23902.925217621872,25851.640410388663,26783.341970992115,27996.385940011118,29827.81165856962,31703.05623169743,31966.50816419668,32404.5335419152,33229.56728142465,34236.21164771639,35583.00557747945,36965.349241142074,37891.55649795702,38588.53121832251,40545.56214824338,43601.88173336598,45523.984708106225,47676.29382134797
Mongolia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,133.45827251225964,90.73548234596979,40.02852314435383,38.08257496125148,33.123617489705666,46.717970104483896,39.47689971347362,36.02513105584331,37.36641264919239,38.193666670430375,48.55366913478314,44.38829182252176,48.64090029018233,45.98432804497664,50.08479144905673,48.51821511754945,59.42934939202246,77.62168291360288,71.30829140007569,46.07342324602789,57.599727099860644,78.72284431576621,96.29297243090711,89.08258496139803,96.17851778842073,95.42180469302906,97.6956662902311,96.71122156152775,100.54343501909159,103.26681580039833,112.17838765008577,101.30101450898675
Taiwan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4741.641519945431,5758.908206364957,6608.390447003004,7844.083942092435,7909.615221403899,7351.259031788287,8062.693788447671,8071.2445054650325,8132.4142339091895,9086.418015329971,9432.41845344657,9587.459058876166,10670.300672973734,11702.813220221553,12346.978190181862,12704.660193141219,12843.973845595201,14560.411715411647,14384.444412568217,13329.525619587186,13751.4170910937,13693.64171946304,12808.929425818198,11687.96334775065,11008.129543323168,11036.257713952518,10673.137867674583,10571.226174111516,10589.694581119957,10188.727764697764,9774.51315937803,10343.121024543872,10531.627780132618,11342.834472208031,10720.467704257278,10822.687745215815,11203.89471833519,10580.975575538641,10519.607909736707,11086.989350980522,10896.411854788865,11041.188196098894,10802.942896784656,11521.718787849273,11923.677598967883,12090.081927133002
Brunei,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,382.2412111135718,376.8450597311318,390.63619114230113,264.2266036435893,215.1310683619837,226.5593355327967,238.50307781238638,216.05258573447142,348.40242558879794,347.74883346122505,392.99120481284405,391.41814697688045,373.71221213279335,330.49286244174266,341.3227608066519,326.13027153378675,365.5386960864546,425.3658403175478,383.5908890619897,342.9146981405478,324.548266700639,298.8694787678725,317.71957937044226,331.6300521966632,261.4544945585141,317.05386204680923,356.7139184312345,369.01786293389995,380.77983758002665,373.75419032580953,389.99406918394595,381.963891443762,375.257610249983,375.039304229474,487.42952213634635,427.0249979745787,409.4000658282055,356.9522986435422,355.3002058693696,418.1770819550939,436.54822335025375,438.0311242729093
Cambodia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.143917863296783,1.9449028942593298,2.932886426202992,5.38082533438558,12.51044098736004,29.16429798908939,65.2292517474517,93.7455174328907,206.36991784069394,229.90114189175205,211.9270610151975,200.714555958007,179.01710025070577,185.2168844346136,173.04743866221554,155.2181193840847,138.19647717586588,143.66599702084451,143.23824578873956,140.69425286889611,142.1183508900783,135.8711157851729,113.61676184436187,193.03167564283427,230.61729819909507,242.73130073097337,264.99915186450977,288.0077647231829,317.42298071198013,369.61020284955134,420.73427211327447,489.4216446390773,565.458409649115,609.7030329316623,646.9741332814722,628.3837631390717
Indonesia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1295.786613126311,1658.4221717000974,1658.6437945507353,1720.2863601325041,1878.427799359314,2172.0526219727644,2522.59564288202,2842.436496993587,2807.2399629906267,2578.411983836463,2576.0566148013804,2557.611706462346,2517.198336155594,2293.6933968396197,2191.7039984277485,2246.8422120507403,2484.330965018643,2526.6542132004774,2720.418553694854,2611.701469446394,2886.5352335137654,3037.940650254579,3399.1669102233186,4467.552824097209,2921.1852038150846,2219.6701317592015,2283.79354005383,2030.4258534182036,2454.2870851087787,3300.1645280846064,3689.596138515453,3204.5652902909496,3254.021671019246,3913.0365396482753,3635.5775414865157,3814.32319323808,4479.665754174636,5135.575979830095,5896.566357467813,7927.656954993866,6984.757042559686,8122.498971183837,7580.155719077087,8738.600687432954,7682.916170510472,8063.030056505719,9386.95671764656,7965.11438280858
Laos,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,255.76832119662788,253.3342313680196,256.3933244577762,214.70822343683318,164.47046426272934,150.8573257096475,102.82833917355136,45.33505213747095,35.89516439823337,34.64820557385626,31.986152713988005,28.03336284792453,26.533762979245623,25.93963084711118,26.016844478728768,25.998246556150228,24.11309376027216,20.143497702053445,20.256221991204864,22.665395433317034,23.182313524184806,23.865669572070267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Malaysia,-1.0,-1.0,143.3417895967636,233.02620470299806,313.3446074072368,292.2456711404165,262.22113218073395,239.76920153515957,248.95718796409926,261.76819230750203,228.12338970838405,210.54561349032372,174.6521805555022,179.83122437699697,242.09834665519276,338.47939651622266,474.8944878986163,589.5465401844833,543.9274819208475,563.4044755900459,548.2735969476098,747.5673852049734,838.0487270701298,825.8124115270758,764.8687341220545,859.6097170990893,907.8848673390368,937.4115861654842,1256.2475604527237,1072.8801977717112,1254.4320139986864,1556.1876697391917,2096.738581533937,1996.8967261376338,1786.267470378679,1646.9835698310135,1470.294704768396,1259.764682602361,1830.302693149186,1189.2546954764034,1425.116373976465,1530.6043077868933,2083.6238108715934,2070.2425871126384,2199.924057677133,2383.947466811815,2534.666942160585,2437.2202563015608,2290.603777635733,1683.5003159460966,2277.617764885016,2067.6890322434674,2572.4759828403703,2923.1210185215887,3723.324236921186,3596.7185400570406,3847.359991879288,3764.8717566942596,4203.793097458856,4298.8388966162165,4058.1369811098452,3547.817787944448,3977.1001553119017,3792.962956675658,4132.8847014473195,4165.010175171775,4484.551779516502,4293.448574898203,3607.7958597612746,3291.9593401607217,3179.70119083682,3374.5835316515945,3682.082015490141
